Frame Time(ps) RMSD(A)
4.125000000000000000e+03 4.125000000000000000e+01 2.370462460659164439e+00
4.126000000000000000e+03 4.125999999999999801e+01 2.076352926338938865e+00
4.127000000000000000e+03 4.127000000000000313e+01 2.164832240715344192e+00
4.128000000000000000e+03 4.128000000000000114e+01 1.986779294356275649e+00
4.129000000000000000e+03 4.128999999999999915e+01 2.261461332133273938e+00
4.130000000000000000e+03 4.130000000000000426e+01 2.300088785737115948e+00
4.131000000000000000e+03 4.131000000000000227e+01 2.160066826172879484e+00
4.132000000000000000e+03 4.132000000000000028e+01 2.485285888659747755e+00
4.133000000000000000e+03 4.132999999999999829e+01 2.091810173695523911e+00
4.134000000000000000e+03 4.134000000000000341e+01 2.214557360587803725e+00
4.135000000000000000e+03 4.135000000000000142e+01 2.452289482858693415e+00
4.136000000000000000e+03 4.135999999999999943e+01 2.152454493014988479e+00
4.137000000000000000e+03 4.136999999999999744e+01 2.508506249366225127e+00
4.138000000000000000e+03 4.138000000000000256e+01 2.117751810433177173e+00
4.139000000000000000e+03 4.139000000000000057e+01 2.212758634950891867e+00
4.140000000000000000e+03 4.139999999999999858e+01 2.230658341218771490e+00
4.141000000000000000e+03 4.141000000000000369e+01 2.282134749609690871e+00
4.142000000000000000e+03 4.142000000000000171e+01 2.444221763833993144e+00
4.143000000000000000e+03 4.142999999999999972e+01 2.443371902556832342e+00
4.144000000000000000e+03 4.143999999999999773e+01 2.541771681346630007e+00
4.145000000000000000e+03 4.145000000000000284e+01 2.494291468474167051e+00
4.146000000000000000e+03 4.146000000000000085e+01 2.241901135033857795e+00
4.147000000000000000e+03 4.146999999999999886e+01 2.312749377260199246e+00
4.148000000000000000e+03 4.148000000000000398e+01 2.540966981208172992e+00
4.149000000000000000e+03 4.149000000000000199e+01 2.055154870648952414e+00
4.150000000000000000e+03 4.150000000000000000e+01 2.057664643779838265e+00
4.151000000000000000e+03 4.150999999999999801e+01 2.278813886934366373e+00
4.152000000000000000e+03 4.152000000000000313e+01 2.140568292482730950e+00
4.153000000000000000e+03 4.153000000000000114e+01 2.092311720742854764e+00
4.154000000000000000e+03 4.153999999999999915e+01 2.426570996894612087e+00
4.155000000000000000e+03 4.155000000000000426e+01 2.459073616341753254e+00
4.156000000000000000e+03 4.156000000000000227e+01 2.495159836301073852e+00
4.157000000000000000e+03 4.157000000000000028e+01 2.379780053083595526e+00
4.158000000000000000e+03 4.157999999999999829e+01 2.265911685289655697e+00
4.159000000000000000e+03 4.159000000000000341e+01 2.304035138777404068e+00
4.160000000000000000e+03 4.160000000000000142e+01 2.364468405402357032e+00
4.161000000000000000e+03 4.160999999999999943e+01 2.594948818063415708e+00
4.162000000000000000e+03 4.161999999999999744e+01 2.230287582945646552e+00
4.163000000000000000e+03 4.163000000000000256e+01 2.502929826554617598e+00
4.164000000000000000e+03 4.164000000000000057e+01 2.345341799482485889e+00
4.165000000000000000e+03 4.164999999999999858e+01 2.148259074961258452e+00
4.166000000000000000e+03 4.166000000000000369e+01 2.157585392380151568e+00
4.167000000000000000e+03 4.167000000000000171e+01 2.128902139934661264e+00
4.168000000000000000e+03 4.167999999999999972e+01 2.345186446212061071e+00
4.169000000000000000e+03 4.168999999999999773e+01 2.371980926832003789e+00
4.170000000000000000e+03 4.170000000000000284e+01 2.236202766948722775e+00
4.171000000000000000e+03 4.171000000000000085e+01 2.269066987857264461e+00
4.172000000000000000e+03 4.171999999999999886e+01 2.133642039866183282e+00
4.173000000000000000e+03 4.173000000000000398e+01 2.342008945665281949e+00
4.174000000000000000e+03 4.174000000000000199e+01 2.521683191371141497e+00
4.175000000000000000e+03 4.175000000000000000e+01 2.497316776233748481e+00
4.176000000000000000e+03 4.175999999999999801e+01 2.178427860299440688e+00
4.177000000000000000e+03 4.177000000000000313e+01 2.402718410549570471e+00
4.178000000000000000e+03 4.178000000000000114e+01 2.113403705457906234e+00
4.179000000000000000e+03 4.178999999999999915e+01 2.332480264974252204e+00
4.180000000000000000e+03 4.180000000000000426e+01 2.224693405070524044e+00
4.181000000000000000e+03 4.181000000000000227e+01 2.441204431887894266e+00
4.182000000000000000e+03 4.182000000000000028e+01 1.957157485714673184e+00
4.183000000000000000e+03 4.182999999999999829e+01 2.218099284860703069e+00
4.184000000000000000e+03 4.184000000000000341e+01 2.349099166232819780e+00
4.185000000000000000e+03 4.185000000000000142e+01 2.428323766775175585e+00
4.186000000000000000e+03 4.185999999999999943e+01 2.265103198913565485e+00
4.187000000000000000e+03 4.186999999999999744e+01 2.189844242494605187e+00
4.188000000000000000e+03 4.188000000000000256e+01 2.296055440647708057e+00
4.189000000000000000e+03 4.189000000000000057e+01 2.414797489238363681e+00
4.190000000000000000e+03 4.189999999999999858e+01 2.103598552885638462e+00
4.191000000000000000e+03 4.191000000000000369e+01 2.431564963842325344e+00
4.192000000000000000e+03 4.192000000000000171e+01 2.254848196181399089e+00
4.193000000000000000e+03 4.192999999999999972e+01 2.439227102657433033e+00
4.194000000000000000e+03 4.193999999999999773e+01 2.171528667936018397e+00
4.195000000000000000e+03 4.195000000000000284e+01 2.562844548376188580e+00
4.196000000000000000e+03 4.196000000000000085e+01 2.256454165342742346e+00
4.197000000000000000e+03 4.196999999999999886e+01 2.117337233898923810e+00
4.198000000000000000e+03 4.198000000000000398e+01 2.275401505946586411e+00
4.199000000000000000e+03 4.199000000000000199e+01 2.367669112222639871e+00
4.200000000000000000e+03 4.200000000000000000e+01 2.399450384750267506e+00
4.201000000000000000e+03 4.200999999999999801e+01 2.513248778236495617e+00
4.202000000000000000e+03 4.202000000000000313e+01 2.598265838743441858e+00
4.203000000000000000e+03 4.203000000000000114e+01 2.134332547808868163e+00
4.204000000000000000e+03 4.203999999999999915e+01 2.250233013277800787e+00
4.205000000000000000e+03 4.205000000000000426e+01 2.511662067158029199e+00
4.206000000000000000e+03 4.206000000000000227e+01 2.237158516704009337e+00
4.207000000000000000e+03 4.207000000000000028e+01 2.508014018648389687e+00
4.208000000000000000e+03 4.207999999999999829e+01 2.204721004131085849e+00
4.209000000000000000e+03 4.209000000000000341e+01 2.366574691204453629e+00
4.210000000000000000e+03 4.210000000000000142e+01 2.555729606608164506e+00
4.211000000000000000e+03 4.210999999999999943e+01 2.248553791090836196e+00
4.212000000000000000e+03 4.211999999999999744e+01 2.285047163969661455e+00
4.213000000000000000e+03 4.213000000000000256e+01 2.128803440160554228e+00
4.214000000000000000e+03 4.214000000000000057e+01 2.252047564462826390e+00
4.215000000000000000e+03 4.214999999999999858e+01 2.220322208948234621e+00
4.216000000000000000e+03 4.216000000000000369e+01 2.458770056409152804e+00
4.217000000000000000e+03 4.217000000000000171e+01 2.351844237035117580e+00
4.218000000000000000e+03 4.217999999999999972e+01 2.100530808972000951e+00
4.219000000000000000e+03 4.218999999999999773e+01 2.205032903362547536e+00
4.220000000000000000e+03 4.220000000000000284e+01 2.633362242528000774e+00
4.221000000000000000e+03 4.221000000000000085e+01 2.452815841730733748e+00
4.222000000000000000e+03 4.221999999999999886e+01 2.097649465972493577e+00
4.223000000000000000e+03 4.223000000000000398e+01 2.460659420865774827e+00
4.224000000000000000e+03 4.224000000000000199e+01 2.401500568587315421e+00
4.225000000000000000e+03 4.225000000000000000e+01 2.612751374079816724e+00
4.226000000000000000e+03 4.225999999999999801e+01 2.490048407973555644e+00
4.227000000000000000e+03 4.227000000000000313e+01 2.447190648032206983e+00
4.228000000000000000e+03 4.228000000000000114e+01 2.188305983648335840e+00
4.229000000000000000e+03 4.228999999999999915e+01 2.254596861001818553e+00
4.230000000000000000e+03 4.230000000000000426e+01 2.293048504545417643e+00
4.231000000000000000e+03 4.231000000000000227e+01 2.196318415079148156e+00
4.232000000000000000e+03 4.232000000000000028e+01 2.044642725816324447e+00
4.233000000000000000e+03 4.232999999999999829e+01 2.174886638705746389e+00
4.234000000000000000e+03 4.234000000000000341e+01 2.177489590306280309e+00
4.235000000000000000e+03 4.235000000000000142e+01 2.468105260531919587e+00
4.236000000000000000e+03 4.235999999999999943e+01 2.124058474006175423e+00
4.237000000000000000e+03 4.236999999999999744e+01 1.993443533503383769e+00
4.238000000000000000e+03 4.238000000000000256e+01 2.347243372240912063e+00
4.239000000000000000e+03 4.239000000000000057e+01 2.228699591659477175e+00
4.240000000000000000e+03 4.239999999999999858e+01 2.459601574219499653e+00
4.241000000000000000e+03 4.241000000000000369e+01 2.161137228667287857e+00
4.242000000000000000e+03 4.242000000000000171e+01 2.368077583888967830e+00
4.243000000000000000e+03 4.242999999999999972e+01 2.393410609426233737e+00
4.244000000000000000e+03 4.243999999999999773e+01 2.431521269680200881e+00
4.245000000000000000e+03 4.245000000000000284e+01 2.239251867869763046e+00
4.246000000000000000e+03 4.246000000000000085e+01 2.467654339223797955e+00
4.247000000000000000e+03 4.246999999999999886e+01 2.402125285670306809e+00
4.248000000000000000e+03 4.248000000000000398e+01 2.439252009342260052e+00
4.249000000000000000e+03 4.249000000000000199e+01 2.276184964230479224e+00
4.250000000000000000e+03 4.250000000000000000e+01 2.297036611345422141e+00
4.251000000000000000e+03 4.250999999999999801e+01 2.099522512495415327e+00
4.252000000000000000e+03 4.252000000000000313e+01 2.309459201479792778e+00
4.253000000000000000e+03 4.253000000000000114e+01 2.103316194769871750e+00
4.254000000000000000e+03 4.253999999999999915e+01 2.303128112498259217e+00
4.255000000000000000e+03 4.255000000000000426e+01 2.383617351777934434e+00
4.256000000000000000e+03 4.256000000000000227e+01 2.013137715990351406e+00
4.257000000000000000e+03 4.257000000000000028e+01 2.499834952062654381e+00
4.258000000000000000e+03 4.257999999999999829e+01 2.145468911378002996e+00
4.259000000000000000e+03 4.259000000000000341e+01 2.291208854646488380e+00
4.260000000000000000e+03 4.260000000000000142e+01 2.365966350362123549e+00
4.261000000000000000e+03 4.260999999999999943e+01 2.293324942230607455e+00
4.262000000000000000e+03 4.261999999999999744e+01 2.308559578030963344e+00
4.263000000000000000e+03 4.263000000000000256e+01 2.570994264351282865e+00
4.264000000000000000e+03 4.264000000000000057e+01 2.461096049465581359e+00
4.265000000000000000e+03 4.264999999999999858e+01 2.524043011928392755e+00
4.266000000000000000e+03 4.266000000000000369e+01 2.342851753425484240e+00
4.267000000000000000e+03 4.267000000000000171e+01 2.503693622143489783e+00
4.268000000000000000e+03 4.267999999999999972e+01 2.415745069310784920e+00
4.269000000000000000e+03 4.268999999999999773e+01 2.282139977520198926e+00
4.270000000000000000e+03 4.270000000000000284e+01 2.210858683891567811e+00
4.271000000000000000e+03 4.271000000000000085e+01 2.596503694219065572e+00
4.272000000000000000e+03 4.271999999999999886e+01 2.257090239428623857e+00
4.273000000000000000e+03 4.273000000000000398e+01 2.215391099282793430e+00
4.274000000000000000e+03 4.274000000000000199e+01 2.336321150243199529e+00
4.275000000000000000e+03 4.275000000000000000e+01 2.297336508738724081e+00
4.276000000000000000e+03 4.275999999999999801e+01 2.361302953933878790e+00
4.277000000000000000e+03 4.277000000000000313e+01 2.637377021641165609e+00
4.278000000000000000e+03 4.278000000000000114e+01 2.545797762708827960e+00
4.279000000000000000e+03 4.278999999999999915e+01 2.375418100798551535e+00
4.280000000000000000e+03 4.280000000000000426e+01 2.411415607866459698e+00
4.281000000000000000e+03 4.281000000000000227e+01 2.289407376027749574e+00
4.282000000000000000e+03 4.282000000000000028e+01 2.457640837899845998e+00
4.283000000000000000e+03 4.282999999999999829e+01 2.143725060706384244e+00
4.284000000000000000e+03 4.284000000000000341e+01 2.428378489756137348e+00
4.285000000000000000e+03 4.285000000000000142e+01 2.252793787634001177e+00
4.286000000000000000e+03 4.285999999999999943e+01 2.056038223865711778e+00
4.287000000000000000e+03 4.286999999999999744e+01 2.228867672889522478e+00
4.288000000000000000e+03 4.288000000000000256e+01 2.350877035558692985e+00
4.289000000000000000e+03 4.289000000000000057e+01 2.433631072065289835e+00
4.290000000000000000e+03 4.289999999999999858e+01 2.497453611198878320e+00
4.291000000000000000e+03 4.291000000000000369e+01 2.122512356243819731e+00
4.292000000000000000e+03 4.292000000000000171e+01 2.441972671397877548e+00
4.293000000000000000e+03 4.292999999999999972e+01 2.334730869451602686e+00
4.294000000000000000e+03 4.293999999999999773e+01 2.147511188756988876e+00
4.295000000000000000e+03 4.295000000000000284e+01 2.334691021245010933e+00
4.296000000000000000e+03 4.296000000000000085e+01 2.201659074816805450e+00
4.297000000000000000e+03 4.296999999999999886e+01 2.332636059607485990e+00
4.298000000000000000e+03 4.298000000000000398e+01 2.379514630944867815e+00
4.299000000000000000e+03 4.299000000000000199e+01 2.404981040823733540e+00
4.300000000000000000e+03 4.300000000000000000e+01 2.217424892567998462e+00
4.301000000000000000e+03 4.300999999999999801e+01 2.329851680428984828e+00
4.302000000000000000e+03 4.302000000000000313e+01 2.226106970277988317e+00
4.303000000000000000e+03 4.303000000000000114e+01 2.388670708537158571e+00
4.304000000000000000e+03 4.303999999999999915e+01 2.197455640423710221e+00
4.305000000000000000e+03 4.305000000000000426e+01 2.338396497624261716e+00
4.306000000000000000e+03 4.306000000000000227e+01 2.321140608128145821e+00
4.307000000000000000e+03 4.307000000000000028e+01 2.277358566050139199e+00
4.308000000000000000e+03 4.307999999999999829e+01 2.264313642817224359e+00
4.309000000000000000e+03 4.309000000000000341e+01 2.258667862353700428e+00
4.310000000000000000e+03 4.310000000000000142e+01 2.368258831189024249e+00
4.311000000000000000e+03 4.310999999999999943e+01 2.362665424263669323e+00
4.312000000000000000e+03 4.311999999999999744e+01 2.273121646387479711e+00
4.313000000000000000e+03 4.313000000000000256e+01 2.244327252826878283e+00
4.314000000000000000e+03 4.314000000000000057e+01 2.338423489017379175e+00
4.315000000000000000e+03 4.314999999999999858e+01 2.319694800326737028e+00
4.316000000000000000e+03 4.316000000000000369e+01 2.221722769954964871e+00
4.317000000000000000e+03 4.317000000000000171e+01 2.416093099135909306e+00
4.318000000000000000e+03 4.317999999999999972e+01 2.266361052304815438e+00
4.319000000000000000e+03 4.318999999999999773e+01 2.443427828541250069e+00
4.320000000000000000e+03 4.320000000000000284e+01 2.214026425963758093e+00
4.321000000000000000e+03 4.321000000000000085e+01 2.213423985820646145e+00
4.322000000000000000e+03 4.321999999999999886e+01 2.381881857431221494e+00
4.323000000000000000e+03 4.323000000000000398e+01 2.351770309792680091e+00
4.324000000000000000e+03 4.324000000000000199e+01 2.450451271845124346e+00
4.325000000000000000e+03 4.325000000000000000e+01 2.342690552543355675e+00
4.326000000000000000e+03 4.325999999999999801e+01 2.465084269887193980e+00
4.327000000000000000e+03 4.327000000000000313e+01 1.832971321464803349e+00
4.328000000000000000e+03 4.328000000000000114e+01 2.525905516912856363e+00
4.329000000000000000e+03 4.328999999999999915e+01 2.345468572597271706e+00
4.330000000000000000e+03 4.330000000000000426e+01 2.206679231771161209e+00
4.331000000000000000e+03 4.331000000000000227e+01 2.368838590395053068e+00
4.332000000000000000e+03 4.332000000000000028e+01 2.113023345640006934e+00
4.333000000000000000e+03 4.332999999999999829e+01 2.393660659708272576e+00
4.334000000000000000e+03 4.334000000000000341e+01 2.516791305620351249e+00
4.335000000000000000e+03 4.335000000000000142e+01 2.135002129610046318e+00
4.336000000000000000e+03 4.335999999999999943e+01 2.496161508378243354e+00
4.337000000000000000e+03 4.336999999999999744e+01 2.525990404483489105e+00
4.338000000000000000e+03 4.338000000000000256e+01 2.468345043846938758e+00
4.339000000000000000e+03 4.339000000000000057e+01 2.321590945816614404e+00
4.340000000000000000e+03 4.339999999999999858e+01 2.277782922861021575e+00
4.341000000000000000e+03 4.341000000000000369e+01 2.309557620334470318e+00
4.342000000000000000e+03 4.342000000000000171e+01 1.996803217122506080e+00
4.343000000000000000e+03 4.342999999999999972e+01 2.314998662544769381e+00
4.344000000000000000e+03 4.343999999999999773e+01 2.251783000532206369e+00
4.345000000000000000e+03 4.345000000000000284e+01 2.120479643220085197e+00
4.346000000000000000e+03 4.346000000000000085e+01 2.116264385193821873e+00
4.347000000000000000e+03 4.346999999999999886e+01 2.255664254047502482e+00
4.348000000000000000e+03 4.348000000000000398e+01 2.261688873404295030e+00
4.349000000000000000e+03 4.349000000000000199e+01 2.339341063798606957e+00
4.350000000000000000e+03 4.350000000000000000e+01 2.487089140230108075e+00
4.351000000000000000e+03 4.350999999999999801e+01 2.491844287421824511e+00
4.352000000000000000e+03 4.352000000000000313e+01 2.489309376146201291e+00
4.353000000000000000e+03 4.353000000000000114e+01 2.349376555444206982e+00
4.354000000000000000e+03 4.353999999999999915e+01 2.079402527435055159e+00
4.355000000000000000e+03 4.355000000000000426e+01 2.315730907387548942e+00
4.356000000000000000e+03 4.356000000000000227e+01 2.226812946413562422e+00
4.357000000000000000e+03 4.357000000000000028e+01 2.194656188353145687e+00
4.358000000000000000e+03 4.357999999999999829e+01 2.109004319501108782e+00
4.359000000000000000e+03 4.359000000000000341e+01 2.466082829859188141e+00
4.360000000000000000e+03 4.360000000000000142e+01 2.158114128541917420e+00
4.361000000000000000e+03 4.360999999999999943e+01 2.123477781111047236e+00
4.362000000000000000e+03 4.361999999999999744e+01 2.245893099671238069e+00
4.363000000000000000e+03 4.363000000000000256e+01 2.739317888457514005e+00
4.364000000000000000e+03 4.364000000000000057e+01 2.259223570145928672e+00
4.365000000000000000e+03 4.364999999999999858e+01 2.195351641981444502e+00
4.366000000000000000e+03 4.366000000000000369e+01 2.641569888151073631e+00
4.367000000000000000e+03 4.367000000000000171e+01 2.232047463973102275e+00
4.368000000000000000e+03 4.367999999999999972e+01 2.434597174917291440e+00
4.369000000000000000e+03 4.368999999999999773e+01 2.426972462767427619e+00
4.370000000000000000e+03 4.370000000000000284e+01 2.434061140531520007e+00
4.371000000000000000e+03 4.371000000000000085e+01 2.374331393067134144e+00
4.372000000000000000e+03 4.371999999999999886e+01 2.146762086118722213e+00
4.373000000000000000e+03 4.373000000000000398e+01 2.285768803256583936e+00
4.374000000000000000e+03 4.374000000000000199e+01 2.144100954644680534e+00
4.375000000000000000e+03 4.375000000000000000e+01 2.305582581666373976e+00
4.376000000000000000e+03 4.375999999999999801e+01 2.550392181044297324e+00
4.377000000000000000e+03 4.377000000000000313e+01 2.226835210810589327e+00
4.378000000000000000e+03 4.378000000000000114e+01 2.271766808268965487e+00
4.379000000000000000e+03 4.378999999999999915e+01 2.120738486367606423e+00
4.380000000000000000e+03 4.380000000000000426e+01 2.226279147805826142e+00
4.381000000000000000e+03 4.381000000000000227e+01 2.159672238408411715e+00
4.382000000000000000e+03 4.382000000000000028e+01 2.326215976533163587e+00
4.383000000000000000e+03 4.382999999999999829e+01 2.402484956945669659e+00
4.384000000000000000e+03 4.384000000000000341e+01 2.087324464007841662e+00
4.385000000000000000e+03 4.385000000000000142e+01 2.391937498894469272e+00
4.386000000000000000e+03 4.385999999999999943e+01 2.113246966579215069e+00
4.387000000000000000e+03 4.386999999999999744e+01 2.330774521424777923e+00
4.388000000000000000e+03 4.388000000000000256e+01 2.286368307896060603e+00
4.389000000000000000e+03 4.389000000000000057e+01 2.352046708188069157e+00
4.390000000000000000e+03 4.389999999999999858e+01 2.282984203924390609e+00
4.391000000000000000e+03 4.391000000000000369e+01 2.701594967851658868e+00
4.392000000000000000e+03 4.392000000000000171e+01 2.111137611574227524e+00
4.393000000000000000e+03 4.392999999999999972e+01 2.309754747829750432e+00
4.394000000000000000e+03 4.393999999999999773e+01 2.571667887066893865e+00
4.395000000000000000e+03 4.395000000000000284e+01 2.290156478606618418e+00
4.396000000000000000e+03 4.396000000000000085e+01 2.704294606922525990e+00
4.397000000000000000e+03 4.396999999999999886e+01 2.121033842452002993e+00
4.398000000000000000e+03 4.398000000000000398e+01 2.334860695324339375e+00
4.399000000000000000e+03 4.399000000000000199e+01 2.215732989992608370e+00
4.400000000000000000e+03 4.400000000000000000e+01 2.433091548063684328e+00
4.401000000000000000e+03 4.400999999999999801e+01 2.273847520943695244e+00
4.402000000000000000e+03 4.402000000000000313e+01 2.210596250161961596e+00
4.403000000000000000e+03 4.403000000000000114e+01 2.372035999203176537e+00
4.404000000000000000e+03 4.403999999999999915e+01 2.140229890406570412e+00
4.405000000000000000e+03 4.405000000000000426e+01 2.474117003874731768e+00
4.406000000000000000e+03 4.406000000000000227e+01 2.513887822452846699e+00
4.407000000000000000e+03 4.407000000000000028e+01 2.698079065477297700e+00
4.408000000000000000e+03 4.407999999999999829e+01 2.131086248293390550e+00
4.409000000000000000e+03 4.409000000000000341e+01 2.352743402693699082e+00
4.410000000000000000e+03 4.410000000000000142e+01 2.455885700714938835e+00
4.411000000000000000e+03 4.410999999999999943e+01 2.464602642134787747e+00
4.412000000000000000e+03 4.411999999999999744e+01 2.273878148595486426e+00
4.413000000000000000e+03 4.413000000000000256e+01 2.081773039374707590e+00
4.414000000000000000e+03 4.414000000000000057e+01 2.220349011746090451e+00
4.415000000000000000e+03 4.414999999999999858e+01 2.320840254926266333e+00
4.416000000000000000e+03 4.416000000000000369e+01 2.497810955953708945e+00
4.417000000000000000e+03 4.417000000000000171e+01 2.424807119425921531e+00
4.418000000000000000e+03 4.417999999999999972e+01 2.475608663167998102e+00
4.419000000000000000e+03 4.418999999999999773e+01 1.965224128215858235e+00
4.420000000000000000e+03 4.420000000000000284e+01 2.201170794981468948e+00
4.421000000000000000e+03 4.421000000000000085e+01 2.368175164079785233e+00
4.422000000000000000e+03 4.421999999999999886e+01 2.171274163573908123e+00
4.423000000000000000e+03 4.423000000000000398e+01 2.398317645099563578e+00
4.424000000000000000e+03 4.424000000000000199e+01 2.118141763569076463e+00
4.425000000000000000e+03 4.425000000000000000e+01 2.248295122168156635e+00
4.426000000000000000e+03 4.425999999999999801e+01 2.434404347995851037e+00
4.427000000000000000e+03 4.427000000000000313e+01 2.227783018429148942e+00
4.428000000000000000e+03 4.428000000000000114e+01 2.576049861940612917e+00
4.429000000000000000e+03 4.428999999999999915e+01 2.303069473030090020e+00
4.430000000000000000e+03 4.430000000000000426e+01 2.082116866644538877e+00
4.431000000000000000e+03 4.431000000000000227e+01 2.327878782003433678e+00
4.432000000000000000e+03 4.432000000000000028e+01 2.453386370973995589e+00
4.433000000000000000e+03 4.432999999999999829e+01 2.310090715158565899e+00
4.434000000000000000e+03 4.434000000000000341e+01 2.262255580729965132e+00
4.435000000000000000e+03 4.435000000000000142e+01 2.498441018912401557e+00
4.436000000000000000e+03 4.435999999999999943e+01 2.369495789665638341e+00
4.437000000000000000e+03 4.436999999999999744e+01 2.158466404572084940e+00
4.438000000000000000e+03 4.438000000000000256e+01 2.169154438580488176e+00
4.439000000000000000e+03 4.439000000000000057e+01 2.323266082383072639e+00
4.440000000000000000e+03 4.439999999999999858e+01 2.116150170109956541e+00
4.441000000000000000e+03 4.441000000000000369e+01 2.655903175720203180e+00
4.442000000000000000e+03 4.442000000000000171e+01 2.305567561105409169e+00
4.443000000000000000e+03 4.442999999999999972e+01 2.346064429798753181e+00
4.444000000000000000e+03 4.443999999999999773e+01 2.190636822225341174e+00
4.445000000000000000e+03 4.445000000000000284e+01 2.672633293374744756e+00
4.446000000000000000e+03 4.446000000000000085e+01 2.378130989564765763e+00
4.447000000000000000e+03 4.446999999999999886e+01 2.420776112297738702e+00
4.448000000000000000e+03 4.448000000000000398e+01 2.472875163604993709e+00
4.449000000000000000e+03 4.449000000000000199e+01 2.150388770463468990e+00
4.450000000000000000e+03 4.450000000000000000e+01 2.289139728765198445e+00
4.451000000000000000e+03 4.450999999999999801e+01 2.307846318974987376e+00
4.452000000000000000e+03 4.452000000000000313e+01 2.182255061529486007e+00
4.453000000000000000e+03 4.453000000000000114e+01 2.433341389975861357e+00
4.454000000000000000e+03 4.453999999999999915e+01 2.467455859674597018e+00
4.455000000000000000e+03 4.455000000000000426e+01 2.018836032013728410e+00
4.456000000000000000e+03 4.456000000000000227e+01 2.201502039252773102e+00
4.457000000000000000e+03 4.457000000000000028e+01 2.303985786972324146e+00
4.458000000000000000e+03 4.457999999999999829e+01 2.406958442038049206e+00
4.459000000000000000e+03 4.459000000000000341e+01 2.253093712219944145e+00
4.460000000000000000e+03 4.460000000000000142e+01 2.214381991900312485e+00
4.461000000000000000e+03 4.460999999999999943e+01 2.380849395246165567e+00
4.462000000000000000e+03 4.461999999999999744e+01 2.039361715971288458e+00
4.463000000000000000e+03 4.463000000000000256e+01 2.189137625912737750e+00
4.464000000000000000e+03 4.464000000000000057e+01 2.454137792050086198e+00
4.465000000000000000e+03 4.464999999999999858e+01 2.139112586078522060e+00
4.466000000000000000e+03 4.466000000000000369e+01 2.091639932877868091e+00
4.467000000000000000e+03 4.467000000000000171e+01 2.205140828959851973e+00
4.468000000000000000e+03 4.467999999999999972e+01 2.281459862923352677e+00
4.469000000000000000e+03 4.468999999999999773e+01 2.401941058858203526e+00
4.470000000000000000e+03 4.470000000000000284e+01 2.192417580507631136e+00
4.471000000000000000e+03 4.471000000000000085e+01 2.216176034289093266e+00
4.472000000000000000e+03 4.471999999999999886e+01 2.392503466196060025e+00
4.473000000000000000e+03 4.473000000000000398e+01 2.291312656854112451e+00
4.474000000000000000e+03 4.474000000000000199e+01 2.150752071158780865e+00
4.475000000000000000e+03 4.475000000000000000e+01 2.368345635072472977e+00
4.476000000000000000e+03 4.475999999999999801e+01 2.246715976470863296e+00
4.477000000000000000e+03 4.477000000000000313e+01 2.436065494569473522e+00
4.478000000000000000e+03 4.478000000000000114e+01 2.554208186790439594e+00
4.479000000000000000e+03 4.478999999999999915e+01 2.223410873213283789e+00
4.480000000000000000e+03 4.480000000000000426e+01 2.245252866364269462e+00
4.481000000000000000e+03 4.481000000000000227e+01 2.379240685460754179e+00
4.482000000000000000e+03 4.482000000000000028e+01 2.219658418969113978e+00
4.483000000000000000e+03 4.482999999999999829e+01 2.242969951652574956e+00
4.484000000000000000e+03 4.484000000000000341e+01 2.215429290555113617e+00
4.485000000000000000e+03 4.485000000000000142e+01 2.501281632842880853e+00
4.486000000000000000e+03 4.485999999999999943e+01 2.377147396918077416e+00
4.487000000000000000e+03 4.486999999999999744e+01 2.056083413471591737e+00
4.488000000000000000e+03 4.488000000000000256e+01 2.396008314735262434e+00
4.489000000000000000e+03 4.489000000000000057e+01 2.385599430200891380e+00
4.490000000000000000e+03 4.489999999999999858e+01 2.135125901854020736e+00
4.491000000000000000e+03 4.491000000000000369e+01 2.661630811255843998e+00
4.492000000000000000e+03 4.492000000000000171e+01 2.187459546660385001e+00
4.493000000000000000e+03 4.492999999999999972e+01 2.183362029776078739e+00
4.494000000000000000e+03 4.493999999999999773e+01 2.076897585531084278e+00
4.495000000000000000e+03 4.495000000000000284e+01 2.101338827176417734e+00
4.496000000000000000e+03 4.496000000000000085e+01 2.171805732346569151e+00
4.497000000000000000e+03 4.496999999999999886e+01 2.201421857371665514e+00
4.498000000000000000e+03 4.498000000000000398e+01 2.293109688783135258e+00
4.499000000000000000e+03 4.499000000000000199e+01 2.334980808557788556e+00
4.500000000000000000e+03 4.500000000000000000e+01 2.261334409503283460e+00
4.501000000000000000e+03 4.500999999999999801e+01 2.080540554826432409e+00
4.502000000000000000e+03 4.502000000000000313e+01 2.044798052626430884e+00
4.503000000000000000e+03 4.503000000000000114e+01 2.105106833258734156e+00
4.504000000000000000e+03 4.503999999999999915e+01 2.418369236575645065e+00
4.505000000000000000e+03 4.505000000000000426e+01 2.217965712205080209e+00
4.506000000000000000e+03 4.506000000000000227e+01 2.292294078581699868e+00
4.507000000000000000e+03 4.507000000000000028e+01 2.331734445136912193e+00
4.508000000000000000e+03 4.507999999999999829e+01 1.991389949413135296e+00
4.509000000000000000e+03 4.509000000000000341e+01 2.202894922416707590e+00
4.510000000000000000e+03 4.510000000000000142e+01 2.345224875443313817e+00
4.511000000000000000e+03 4.510999999999999943e+01 2.262710412135848781e+00
4.512000000000000000e+03 4.511999999999999744e+01 2.388207330000972295e+00
